6.408863784488377791e-02,1.269223642764498727e-01,9.020000000000000240e-01
1.027479091995221055e-01,1.024507834471675427e-01,8.973999999999999755e-01
7.233584499461787054e-02,1.176470588235294101e-01,9.033999999999999808e-01
1.125590179414542036e-01,7.630180658873539357e-02,9.044999999999999707e-01
1.171101184696057423e-01,7.915893630179345053e-02,9.012999999999999901e-01
7.115219260533103829e-02,1.209798055347793555e-01,9.022000000000000020e-01
1.366100469822912888e-01,6.112852664576802486e-02,8.971000000000000085e-01
6.734603455914930925e-02,1.474662777980313422e-01,8.887000000000000455e-01
1.139265370261245275e-01,9.757588103483397224e-02,8.941000000000000059e-01
1.656976744186046402e-01,9.030249110320284767e-02,8.681999999999999718e-01
8.279845956354300873e-02,1.348103642508449163e-01,8.894999999999999574e-01
1.074265289912629123e-01,1.112006446414182115e-01,8.907000000000000473e-01
1.059576169532187168e-01,9.223689475790315673e-02,9.009000000000000341e-01
5.449652388427898841e-02,1.346327377729651664e-01,9.011000000000000121e-01
5.079297042434633563e-02,1.293588301462317292e-01,9.072999999999999954e-01
1.456083513318934541e-01,5.153015301530153303e-02,8.961999999999999966e-01
1.005845595646039092e-01,9.009724151617384824e-02,9.046999999999999487e-01
7.375713121434393504e-02,1.011390416339355836e-01,9.122999999999999998e-01
1.246810061975938688e-01,5.538325210456358089e-02,9.065999999999999615e-01
6.326809285389166371e-02,1.530503032465215796e-01,8.863999999999999657e-01
9.936783879889371507e-02,8.687727825030376605e-02,9.068000000000000504e-01
1.210653753026634388e-01,7.017922694882314238e-02,9.024999999999999689e-01
1.439324398751606338e-01,6.830661102569733634e-02,8.904999999999999583e-01
1.236121391561806060e-01,6.505657093124456170e-02,9.032999999999999918e-01
8.771929824561403022e-02,1.166538756715272407e-01,8.971999999999999975e-01
1.509229098805646152e-01,7.711220384443451259e-02,8.820999999999999952e-01
9.911986588432522560e-02,1.262433052792654997e-01,8.867000000000000437e-01
1.165620094191522765e-01,1.129690048939641089e-01,8.851999999999999869e-01
8.372591006423982241e-02,1.228893058161350804e-01,8.953999999999999737e-01
9.300947867298578475e-02,8.731766612641815584e-02,9.098000000000000531e-01
1.183454615090003825e-01,7.053160318124739037e-02,9.044999999999999707e-01
7.275507974655888443e-02,1.285266457680250829e-01,8.970000000000000195e-01
1.334425632623338909e-01,7.388506767250943574e-02,8.933999999999999719e-01
9.875789045001018285e-02,9.608960503045785306e-02,9.025999999999999579e-01
9.414861307957075875e-02,1.094645327010472236e-01,8.981000000000000094e-01
1.018255578093306274e-01,1.189349112426035526e-01,8.894999999999999574e-01
9.194924069065946171e-02,1.255536298863855205e-01,8.905999999999999472e-01
8.575058225704002002e-02,1.243130566609816218e-01,8.939000000000000279e-01
7.888866355708781808e-02,8.719668573683171664e-02,9.169000000000000483e-01
1.010426540284360131e-01,6.772486772486772943e-02,9.146999999999999575e-01
8.088539511791477399e-02,1.211769260549748345e-01,8.982999999999999874e-01
1.331955664099192249e-01,8.894590549497541354e-02,8.874999999999999556e-01
9.138068635275339857e-02,1.032477947072975161e-01,9.026999999999999469e-01
1.053335882240489380e-01,6.416439505137346011e-02,9.143000000000000016e-01
1.162194159431728518e-01,9.489051094890510463e-02,8.942999999999999838e-01
9.132239573038149205e-02,8.055049585104230581e-02,9.140000000000000346e-01
1.103672532517215032e-01,8.046940486169321116e-02,9.039000000000000368e-01
6.605222734254992401e-02,1.359544368914201717e-01,8.959000000000000297e-01
9.800000000000000377e-02,8.899999999999999578e-02,9.064999999999999725e-01
1.502900652646845525e-01,5.486173059768064547e-02,8.924999999999999600e-01
8.430054978619425099e-02,9.039103949695422024e-02,9.125999999999999668e-01
1.541850220264317228e-01,6.985940246045693747e-02,8.841999999999999860e-01
1.745142657097847050e-01,4.828551434569629264e-02,8.796000000000000485e-01
8.074817518248175729e-02,1.771723646723646628e-01,8.650999999999999801e-01
1.035625517812758939e-01,1.324439288476411403e-01,8.814999999999999503e-01
7.788225674570727064e-02,9.534064212999217303e-02,9.132000000000000117e-01
1.446402349486050065e-01,6.568541300527240556e-02,8.912999999999999812e-01
5.224682863900236701e-02,1.187137782763133254e-01,9.122000000000000108e-01
1.126733436055469967e-01,8.922628951747088588e-02,8.985999999999999543e-01
1.169308078855817584e-01,1.015333609614587629e-01,8.904999999999999583e-01
5.712438025436516326e-02,1.121059503823913506e-01,9.133999999999999897e-01
7.241523650062788031e-02,1.083875909613175037e-01,9.088000000000000522e-01
1.048608388867110913e-01,9.554920375663536469e-02,8.997000000000000552e-01
1.129064039408867043e-01,9.299492385786801985e-02,8.969000000000000306e-01
1.238167360848163590e-01,6.273844849512505428e-02,9.050000000000000266e-01
1.246758058540200081e-01,6.040851803563668243e-02,9.049000000000000377e-01
1.054421768707483054e-01,9.916033586565374536e-02,8.977000000000000535e-01
5.476804123711340178e-02,1.154565868263473100e-01,9.127999999999999448e-01
9.133064516129031640e-02,1.067460317460317415e-01,9.009000000000000341e-01
9.442755825734548691e-02,1.249753208292201379e-01,8.901000000000000023e-01
1.463809866762693646e-01,6.027890238416554192e-02,8.919000000000000261e-01
1.255524306950582536e-01,1.146953405017921146e-01,8.799000000000000155e-01
8.144608352378973626e-02,1.183728552149604790e-01,8.993999999999999773e-01
9.309856304391823933e-02,1.061474599723265522e-01,9.002999999999999892e-01
1.412292172613487662e-01,7.962126102862061849e-02,8.873999999999999666e-01
1.257485029940119681e-01,8.977663230240549852e-02,8.910000000000000142e-01
1.586538461538461453e-01,5.337591240875912135e-02,8.874999999999999556e-01
1.001180173092053455e-01,9.113100081366964922e-02,9.042999999999999927e-01
1.040015847860538828e-01,8.905492730210015639e-02,9.033999999999999808e-01
1.119533527696792985e-01,8.465499485066940721e-02,9.012999999999999901e-01
1.105105105105105151e-01,1.132867132867132892e-01,8.881000000000000005e-01
1.160053161192329541e-01,7.458271709275300643e-02,9.035999999999999588e-01
1.070281124497991926e-01,9.641434262948207767e-02,8.982999999999999874e-01
8.657917019475021292e-02,1.385519332827900019e-01,8.860000000000000098e-01
1.035911602209944743e-01,1.074614760746147590e-01,8.944999999999999618e-01
6.544150605109816388e-02,1.421090646442759176e-01,8.921000000000000041e-01
1.129541864139020496e-01,9.947325769854133137e-02,8.937000000000000499e-01
1.407284768211920500e-01,6.551270815074496101e-02,8.935999999999999499e-01
9.601722282023680832e-02,1.507002801120448099e-01,8.747000000000000330e-01
1.060698957694665850e-01,1.114157039357744211e-01,8.911999999999999922e-01
7.565109549400578226e-02,1.020922123208058835e-01,9.106999999999999540e-01
1.186278267535454262e-01,8.239230447511501632e-02,8.987000000000000544e-01
1.142857142857142821e-01,9.157894736842105143e-02,8.964999999999999636e-01
1.139935618254118571e-01,7.946598855689765428e-02,9.022999999999999909e-01
8.753926701570680091e-02,1.119617224880382761e-01,8.997000000000000552e-01
9.468678933223072247e-02,1.237652527600232449e-01,8.902999999999999803e-01
1.174554512358689379e-01,7.613469985358711778e-02,9.022999999999999909e-01
9.609796596097966437e-02,1.098031648012350453e-01,8.968000000000000416e-01
8.987189751801441528e-02,9.472422062350119298e-02,9.076999999999999513e-01
1.211656441717791355e-01,9.531772575250836710e-02,8.911999999999999922e-01
